PARTNER_ID,NAME1,PARTNER_TYPE,LAND1,REGIO,ZZSTAT,LOEVM,ZZEID,ERDAT
0001000411,MARSH H. FAMILY FARMS INC,C,US,ND,02,X,fbed8b1d-25b2-4357-a001-d0679beeb649,2009-10-13
0001000001,ZIEGLER ACRES LTD,C,US,MN,02,,e2f0124e-da24-4053-b18a-7e58a302dace,2009-12-16
0001000094,FALKNER LAND & CATTLE,C,CA,SK,02,,9afb4008-ea4d-45df-b0f9-eab889ceab6c,2017-11-21
0001000366,LINDQVIST GRAIN CO,P,US,SD,02,,bc3a7703-621c-47b4-b719-6f920e642e12,2018-12-31
0001000151,CRENSHAW AGRI PARTNERS,C,US,NE,02,,7f3d6620-8e73-43b5-8b0d-1a19e637d1eb,2009-04-15
0001000444,WHITAKER B. FARMS LLC,C,US,IL,02,,dcbf9920-b405-41b5-94b3-6121f84795f6,2021-11-09
0001000045,QUANDT GRAIN CO,C,CA,ON,02,,2a6c187a-6912-4d82-ae7e-3162e5620534,2022-06-17
0001000262,PRESCOTT FARMS,C,US,MN,02,,2fa80d3f-641e-47c8-b3d4-870c5b422152,2023-08-26
0001000129,OBERLIN FARMING CO,C,US,MO,02,,0dcb11ae-9e69-4fb7-9732-b3dcf1f5d235,2008-09-07
0001000222,QUANDT AG ENTERPRISES,C,US,MN,02,,57b2cdf8-1807-4256-b228-68515c242a78,2013-07-13
0001000173,OKAFOR & SONS,C,US,MN,02,,8ac4eea3-f5ba-44ca-9ee6-97c58a7e6a8b,2014-11-01
0001000006,WHITAKER FARMS LLC,C,US,NE,02,,f0e4a50d-00f8-4d1c-baba-835f7df678ed,2022-10-22
0001000384,WHITAKER AG ENTERPRISES,P,US,ND,02,,678c7288-32fd-4212-9c97-9eea37d02a89,2011-08-19
0001000133,UNDERHILL FARMS LLC,C,US,KS,02,,d18d0e36-41d8-4590-8c82-cb0dbd8d3573,2022-09-10
0001000080,MCALLISTER & SONS,C,US,IA,02,,8108850c-9506-43b5-92d0-ecbbb03938e3,2021-12-02
0001000117,PRESCOTT & SONS,C,US,KS,02,,8bb44fd0-a7e3-432e-a4b3-1b55ab8849c3,2024-03-27
0001000303,BAXTER FAMILY FARMS INC,C,CA,ON,02,,d4bfac67-9f4d-4146-8dad-3e046a2f2db6,2010-09-28
0001000044,WINTERS FARMS,C,US,MN,02,,19e13f3d-43a8-4d63-89cf-27d6335c0fbd,2024-01-04
0001000251,CRENSHAW ACRES LTD,C,US,NE,02,,3c6188ec-2534-4111-8757-f9603be8158a,2013-09-21
0001000201,LOCKHART ACRES LTD,C,CA,MB,02,,989fbb21-9455-4ab7-8642-a31348e51e6e,2013-02-19
0001000071,IVANOV FARMING CO,C,CA,ON,02,,77484e50-c0de-4559-abbf-102c0b7e29a7,2015-01-02
0001000234,PEMBERTON AG ENTERPRISES,C,US,IN,02,,bb04b5fa-567a-4fb3-8ea3-0037f6cfa087,2017-02-14
0001000106,CALLAHAN & SONS,C,US,IL,02,,19b65698-ea51-465e-a564-91dd48c5418c,2024-03-20
0001000158,WHITAKER FARMS,C,US,IA,02,,404d3a63-3840-421c-a9fc-e2c88f3bb2ff,2014-06-04
0001000232,LOCKHART FAMILY FARMS INC,C,US,NE,02,,c95507d7-c1dc-4103-b3ee-f11e17468b33,2016-02-15
0001000326,DELACROIX AG ENTERPRISES,C,BR,GO,02,,951ef462-7cbb-4a98-a744-86ff1d7f3811,2019-11-27
0001000346,YANCEY AGRI PARTNERS,C,BR,RS,02,,cabbf704-8986-4e92-baec-0e79f3e76ead,2023-07-10
0001000142,THOMPSON LAND & CATTLE,C,CA,ON,02,,46cc344d-61ec-4a2f-958b-2a0b3a32fa21,2014-03-20
0001000261,FERREIRA FARMS LLC,C,US,ND,02,,f8d1c15e-9b6a-4b8e-bc60-8a177592bfe6,2011-11-07
0001000420,CASTELLANO S. ACRES LTD,C,US,KS,02,,35a3c10d-af67-4e20-b102-232a24936394,2015-11-28
0001000104,NOVAK FARMS LLC,C,US,MN,02,,d3346837-a77c-4ccc-9154-374f35d41d75,2008-05-05
0001000433,EASTMAN H. FARMING CO,C,US,SD,03,,0066feb8-0539-4749-a764-ae9be538103b,2023-06-20
0001000390,MERRIWEATHER FARMS,C,US,IL,03,,137f5612-b7dc-4029-a824-6040766fb656,2020-12-22
0001000083,BAXTER FARMS LLC,C,US,KS,02,,75c8df5e-9659-4055-a87c-d6fa03550b26,2018-08-23
0001000097,NORDIN FARMS,C,US,IN,02,,f169fa01-d317-4a98-867d-576575eb9d49,2024-12-26
0001000177,ZIEGLER FARMS LLC,C,US,NE,02,,c6e91245-452f-4f49-8ae3-e25dc4c8b3bd,2014-12-14
0001000254,MERRIWEATHER & SONS,C,US,MO,02,,54ea0aa5-59d0-4cae-996b-a6ffcf1c385b,2020-10-03
0001000209,OKAFOR LAND & CATTLE,C,US,WI,02,,58471859-dba2-4a2c-a1f4-a30830e866c0,2012-04-06
0001000103,IVANOV FARMS,C,CA,SK,02,,e89d32f4-c537-44d7-89f5-4f7fd50dbc7d,2019-11-30
0001000352,DUVAL FARMING CO,C,BR,RS,02,,2f52b823-ae87-405b-b0df-3b73bb516f84,2015-04-16
0001000369,FALKNER AG ENTERPRISES,P,US,MO,02,,982e0174-aa88-448c-ac5d-df6ea63b8728,2020-07-18
0001000360,ZIEGLER LAND & CATTLE,P,US,KS,02,,44e488a5-46b6-4583-a879-d222a38637d3,2009-09-01
0001000054,RASMUSSEN & SONS,C,US,ND,02,,0871d49e-dc52-444a-a4c1-b73f849fd147,2015-01-14
0001000119,DRUMMOND FARMS,C,US,OH,02,,ed3d4763-d5bb-4744-b411-fde2eccb1a00,2015-08-02
0001000301,FALKNER ACRES LTD,C,US,WI,02,,bec96ff5-3570-4721-9369-ba1222519984,2019-11-07
0001000440,BRENNER G. & SONS,C,US,MO,02,,88aacebc-de2b-4d47-b04d-0d95a55faf06,2019-10-26
0001000333,CASTELLANO FARMING CO,C,BR,GO,02,,4a2ff0c8-60b8-4cce-a8a5-bd7712d2ec0f,2011-03-03
0001000349,BRENNER AGRI PARTNERS,C,BR,MT,02,,bf562fee-4c18-4461-8dd4-e86b6e82cb64,2008-01-26
0001000375,NOVAK FAMILY FARMS INC,P,US,NE,02,,f58b230e-12de-456f-bd17-d236e79e2a2f,2017-04-07
0001000105,REYES FARMS LLC,C,US,MN,02,,1210863e-e666-40d9-bc19-6d22512e4ee4,2015-10-11
0001000435,CASTELLANO G. AGRI PARTNERS,C,US,IN,02,,c56dceca-cc70-4e0a-97cc-04d593f98a8b,2021-06-28
0001000197,YANCEY & SONS,C,US,ND,02,,79d9882e-e1cc-4bb5-a5a5-9b01b24cecb7,2018-08-31
0001000135,ASHWORTH ACRES LTD,C,CA,ON,02,,bbca98b0-c7af-4fbc-9d66-f2559201d690,2011-01-20
0001000075,DUVAL AGRI PARTNERS,C,US,IN,02,,f4cc99ea-4da9-4040-a63f-cea6482a8095,2013-04-24
0001000371,BRENNER FAMILY FARMS INC,P,CA,SK,02,,a8052674-b4a2-41e9-a80e-cda6b3b63654,2019-02-02
0001000079,GIRARD LAND & CATTLE,C,US,KS,02,,8226af76-20e3-4d73-8b87-242ffb8f41af,2023-06-09
0001000442,UNDERHILL C. FAMILY FARMS INC,C,US,KS,02,,39208c0c-18e5-42db-9751-d3647e5f74bc,2014-07-31
0001000148,ASHWORTH FARMS LLC,C,US,ND,02,,9425e50e-f71e-4f4d-b0cc-80aa8dbeaa2e,2008-05-13
0001000077,KOWALSKI FAMILY FARMS INC,C,CA,MB,02,,d1aa1ade-84a8-4942-bb95-258c10ba3f8e,2015-01-19
0001000415,YANCEY H. GRAIN CO,C,US,ND,02,X,3280a4ba-cee6-4f06-881d-eae1ba2c323d,2012-04-18
0001000410,MCALLISTER D. GRAIN CO,C,CA,SK,02,X,61621962-3bef-4666-8f3d-1646c9dd98f3,2021-10-02
0001000047,VANDERMEER FAMILY FARMS INC,C,US,MN,02,,ef160448-bc46-4f53-aa19-34dc1bd08716,2014-09-05
0001000336,LINDQVIST AGRI PARTNERS,C,BR,GO,02,,521d9347-ada3-46c0-8293-432578ff3cb9,2010-03-11
0001000429,LINDQVIST E. GRAIN CO,C,CA,MB,02,,10772e4e-45f8-4301-86fb-f394f8247a37,2013-06-11
0001000089,DIETRICH LAND & CATTLE,C,US,WI,02,,b1fe3935-4ecd-4822-912a-d0f00611b0e4,2012-05-24
0001000098,YODER AGRI PARTNERS,C,US,NE,02,,7ecdec21-304b-45d1-870b-62387c977f57,2017-01-17
0001000192,HARTLEY AGRI PARTNERS,C,CA,ON,02,,f2ebe7b4-cad7-4c95-a365-0eec6ca0a67b,2013-04-26
0001000011,MARSH & SONS,C,CA,AB,02,,10b76db3-6833-4a55-8a8b-9beae16ec917,2010-03-16
0001000160,HUMMEL AGRI PARTNERS,C,US,NE,02,,8f7a466f-c027-461e-9f5c-7a45317d0da7,2023-01-31
0001000401,HUMMEL M. AG ENTERPRISES,C,US,OH,03,,0d7c13b6-91d9-4bf2-a916-fe7138aefddf,2010-02-21
0001000327,HUMMEL & SONS,C,BR,GO,02,,a69cd658-265f-47fc-ac6f-80a535def908,2009-05-12
0001000419,HARTLEY H. LAND & CATTLE,C,US,IL,02,X,dfbf6310-8a46-47ee-a990-e7d85b8a1894,2024-07-28
0001000394,TOLLEFSON & SONS,C,US,IL,03,,b44f9eee-d511-435c-9929-880bd571209a,2016-08-14
0001000278,GIRARD FARMS LLC,C,US,MN,02,,586e017c-7f86-48ee-ac2e-8293e95250a3,2015-11-24
0001000405,VANDERMEER & SONS,C,US,MN,02,X,93d4a4ca-5e58-4eab-9929-d60c8502a892,2009-05-29
0001000289,PRESCOTT ACRES LTD,C,US,MO,02,,96f34085-9205-4e64-8860-db965d0ea303,2011-07-01
0001000085,RASMUSSEN GRAIN CO,C,US,ND,02,,5af99691-9240-415f-862a-440bfdd27e37,2009-07-14
0001000159,HUMMEL AG ENTERPRISES,C,US,MO,02,,371e729a-0bba-4d6f-95b2-03b05c141536,2019-05-12
0001000298,MARSH FARMS LLC,C,US,WI,02,,3f55bb8c-4473-434b-8f41-736f35be5b99,2008-10-02
0001000027,RASMUSSEN FARMS LLC,C,US,MO,02,,9056148e-64e4-47e1-8ba7-50b1bfb09536,2014-01-31
0001000342,DUVAL LAND & CATTLE,C,BR,GO,02,,e0f6399c-819a-4272-8680-211287c2f910,2015-01-10
0001000014,OBERLIN GRAIN CO,C,US,WI,02,,e2dfac12-7717-49fa-9891-f12eab9bea5f,2021-11-13
0001000377,BAXTER & SONS,P,US,OH,02,,45b1200d-9118-4d2f-b30d-e564a2caa832,2020-03-31
0001000436,WINTERS T. FARMING CO,C,US,KS,02,,536cf58c-16bc-4eac-966f-e7c203b5e635,2020-11-03
0001000260,BOUDREAU FARMS LLC,C,US,SD,02,,edfa1226-4f43-4d78-8721-c356f3ac1bf6,2016-09-15
0001000219,KOWALSKI LAND & CATTLE,C,US,IN,02,,d1e94e3b-d18b-4257-af97-158f0a562131,2021-06-06
0001000039,WINTERS ACRES LTD,C,CA,SK,02,,d33f4c6c-3a65-48ed-aa28-4c511733409f,2015-04-28
0001000124,EASTMAN FARMS LLC,C,US,MO,02,,50d1a460-2db4-4afe-9bf8-e683c16637a6,2014-06-11
0001000009,ASHWORTH FAMILY FARMS INC,C,US,OH,02,,c26ce5ed-28d3-44a6-bc0e-b9c2bcdc407d,2016-02-13
0001000224,NORDIN ACRES LTD,C,US,IN,02,,f8697429-cbd8-4073-bfc3-211ebe2a639a,2020-06-28
0001000354,KOWALSKI FARMS LLC,C,BR,PR,02,,decdd13e-00fd-4147-a415-ece20aa71381,2022-10-15
0001000056,IVERSON AGRI PARTNERS,C,CA,MB,02,,a3292632-5784-4fea-aba0-e6ad4804f7ab,2014-05-27
0001000308,NOVAK FARMS,C,US,SD,02,,8d836448-9f85-421d-9689-60253eb4a9fe,2018-12-05
0001000125,DELACROIX FARMS LLC,C,US,OH,02,,55ad0aed-de74-4cf9-9d3b-6f193900a056,2017-06-12
0001000021,NORDIN FARMS LLC,C,US,MO,02,,24c74ffe-359b-47d4-8871-6b42141d2b41,2021-01-21
0001000244,HUMMEL FARMS LLC,C,CA,ON,02,,147d4883-36e3-492b-be6d-bc1373f9ee0b,2009-09-16
0001000048,JABLONSKI & SONS,C,CA,AB,02,,6e52550d-9a44-4cea-bcea-fa46760d566f,2024-10-08
0001000196,DUVAL & SONS,C,US,IL,02,,1c17d8d1-b806-4859-9379-13b13cb4c1fb,2017-12-11
0001000171,OBERLIN AG ENTERPRISES,C,CA,ON,02,,f84ea536-4e6a-4b9f-a310-7ebfe2ee1526,2021-11-02
0001000221,FALKNER GRAIN CO,C,US,SD,02,,46c374d8-df4d-4c8f-b316-07241a484b8e,2010-02-20
0001000049,VANDERMEER FARMING CO,C,US,IL,02,,82a05339-7c59-4e62-8df4-8cff8e911973,2018-07-26
0001000067,OKAFOR ACRES LTD,C,US,IN,02,,b011e9a4-f5e3-44f2-b561-e36520b2b529,2021-02-16
0001000062,MARSH ACRES LTD,C,US,ND,02,,9a0a127c-e3af-4e80-8572-30d3899170ba,2015-06-08
0001000271,KERRIGAN FAMILY FARMS INC,C,US,WI,02,,41b1767f-4410-496a-84ce-088c4c2dab37,2017-05-25
0001000003,MARSH FAMILY FARMS INC,C,CA,SK,02,,6416c67d-e250-4709-a771-d80a4e376d12,2021-10-15
0001000248,JABLONSKI ACRES LTD,C,US,ND,02,,ed39ab80-fe66-4c64-bf27-aec6c34e6de7,2021-04-26
0001000339,CALLAHAN FARMS,C,BR,MT,02,,7c346454-ca93-4504-a336-90fb5edb507c,2019-03-21
0001000306,EASTMAN AG ENTERPRISES,C,US,MO,02,,acff2061-0660-4e89-b278-4f5141bead84,2013-07-29
0001000287,LOCKHART GRAIN CO,C,CA,SK,02,,0141b2c1-7b61-4fb4-bc0f-7472504d2f1c,2015-10-17
0001000061,YODER ACRES LTD,C,US,IL,02,,17c179c1-2f73-4922-be92-2bb87159ca7b,2013-01-11
0001000107,DIETRICH & SONS,C,US,ND,02,,6a9491a6-8f86-4e5d-8dcd-1cca45fc5a79,2019-10-13
0001000389,KERRIGAN GRAIN CO,C,US,NE,03,,47eeae13-6782-410c-b0f7-e7562aab0295,2018-12-23
0001000212,PRESCOTT FARMS LLC,C,US,NE,02,,6853fab9-6421-4ff4-9bfe-8ead378f0a44,2009-04-24
0001000114,ZIEGLER & SONS,C,US,OH,02,,6cc7353c-3616-47d8-9267-f66800647ebb,2015-11-26
0001000226,DUVAL GRAIN CO,C,CA,ON,02,,0956bdd8-20d4-460f-ba16-4ab4c9c1a8e6,2008-09-05
0001000084,GIRARD FAMILY FARMS INC,C,CA,MB,02,,0ca39d52-8de4-410f-9ab5-d9cece39b01d,2024-10-03
0001000055,BERGSTROM LAND & CATTLE,C,US,WI,02,,0f1f7ade-c119-4e72-8445-b7f31ae0b07a,2024-03-31
0001000028,THOMPSON & SONS,C,US,KS,02,,37adb71b-0f3e-4938-b5d3-5266ed0d55eb,2019-11-17
0001004523,HARTLEY FAMILY FARMS INC,C,US,IA,02,,c91b6a02-42fd-4e77-a8b3-91d0f2e6c554,2011-06-30
0001000304,TOLLEFSON AGRI PARTNERS,C,US,WI,02,,1789c317-5e9e-428c-8464-47b472f53239,2023-05-10
0001000187,ZIEGLER AG ENTERPRISES,C,US,NE,02,,a5a09b60-120d-4982-abf0-b07ec3bef9ba,2015-12-08
0001000099,OBERLIN LAND & CATTLE,C,US,IL,02,,99461fcd-5a85-493a-9065-4321092922a0,2015-04-18
0001000194,VANDERMEER FARMS,C,CA,MB,02,,ae5af216-6095-41e2-93c8-d2ce2bd636e3,2023-03-06
0001000101,PRESCOTT LAND & CATTLE,C,US,WI,02,,4e5796e1-01c2-45bc-917c-61d56374d38e,2013-12-12
0001000315,QUANDT LAND & CATTLE,C,US,NE,02,,5bc84f3d-9c94-472f-a90d-aee2b0fab849,2022-01-15
0001000139,DRUMMOND GRAIN CO,C,US,SD,02,,de508df9-58ae-4269-a6e2-9f2b556a596d,2015-09-25
0001000266,TOLLEFSON FARMS LLC,C,US,IL,02,,56de7130-5b81-4e81-b307-7c0ee77c0d76,2015-03-31
0001000295,DIETRICH FARMING CO,C,CA,MB,02,,1a2920b8-8de6-4282-86c6-99d82e560729,2012-05-09
0001000170,EASTMAN FARMING CO,C,US,ND,02,,01cac262-afc9-4f00-ad42-f886073e302c,2017-04-27
0001000208,DIETRICH FARMS LLC,C,US,IL,02,,aece98ba-c483-4efa-a02a-e647fcb3cd58,2018-10-03
0001000070,MERRIWEATHER FAMILY FARMS INC,C,US,IA,02,,7fca4430-5873-4185-9967-5c9ca50fd5a4,2015-12-22
0001000418,CASTELLANO T. LAND & CATTLE,C,CA,ON,02,X,523a0d56-8fdc-477e-88e2-b4696959a5f9,2008-04-06
0001000057,XIONG AGRI PARTNERS,C,US,OH,02,,0bdd65d6-9f8a-4338-b2bf-740be3f9033e,2018-06-27
0001000276,LINDQVIST ACRES LTD,C,US,MO,02,,9b71e59f-569b-4688-a992-5fb6c96e2a31,2010-05-29
0001000058,RASMUSSEN FARMING CO,C,US,KS,02,,e317af08-6332-43fd-9625-6181a22f08fa,2015-02-02
0001000138,PEMBERTON & SONS,C,US,SD,02,,2f3d00e6-5d46-4398-aa4a-26824b6c5180,2018-08-31
0001000407,CALLAHAN AG ENTERPRISES,C,CA,MB,02,X,6cfdd5e9-1ef2-43a4-9dd4-c409831e225f,2018-12-23
0001000335,ASHWORTH GRAIN CO,C,BR,GO,02,,a2509fc9-658b-4f67-9153-7480cdf1bef0,2023-03-30
0001000193,FALKNER & SONS,C,CA,SK,02,,82cd6a50-116e-4ea0-8adb-b123b5f8bddd,2020-08-15
0001000229,WINTERS FARMS LLC,C,CA,MB,02,,66c88d43-3186-4433-a3f7-3d2da309e389,2015-01-29
0001000400,JABLONSKI FARMS,C,US,MN,01,,c571ace5-bd53-4399-9b5b-1eff3e629393,2014-01-01
0001000149,KOWALSKI AG ENTERPRISES,C,CA,AB,02,,edda462c-1d87-4264-8f11-efc1e8a77980,2022-04-13
0001000409,VANDERMEER GRAIN CO,C,US,WI,02,X,966e7d0f-889e-49ff-9e6b-de31f69ed182,2018-04-10
0001000130,MERRIWEATHER LAND & CATTLE,C,US,KS,02,,8ba66318-312b-4cd3-bc4c-5c2a4fbef6f2,2016-08-28
0001000199,ZIEGLER AGRI PARTNERS,C,US,NE,02,,7f12c673-085f-498b-8e54-a5ee84923340,2012-08-05
0001000296,BAXTER FARMING CO,C,CA,SK,02,,96612f6d-e21a-4501-9a41-b40a634766dd,2020-01-08
0001000174,KERRIGAN FARMING CO,C,US,IA,02,,81ec0c23-1d2b-4fe3-9e2a-8f36f0586293,2015-01-14
0001000324,HARTLEY & SONS,C,BR,GO,02,,2de34216-6f88-4fb2-b287-9e77c131ec29,2023-08-04
0001000348,TOLLEFSON FARMS,C,BR,MT,02,,5d35dfd5-dae8-45bf-b76f-e792a3ab3fc0,2014-08-17
