farmer_id,farmer_name,status,is_test,country_code,enterprise_id,created_at,updated_at
ad-fmr-000100,Delacroix Agri Partners,active,false,USA,54d0a098-dbef-4d3b-86f2-3ceca4cf66d3,2025-11-12T17:26:54Z,2026-05-24T03:38:08Z
ad-fmr-000128,Holloway Land & Cattle,active,false,USA,0aa5b745-76c2-41e5-9149-677364971840,2025-04-23T19:50:52Z,2025-06-06T03:16:25Z
ad-fmr-000330,Brenner G. & Sons,active,false,USA,88aacebc-de2b-4d47-b04d-0d95a55faf06,2026-01-13T08:16:45Z,2026-06-03T21:23:55Z
ad-fmr-000315,Lindqvist K. Land & Cattle,archived,false,USA,ed43b731-da06-49de-bf1b-012f8528d68b,2025-01-13T10:00:06Z,
ad-fmr-000260,Underhill Agri Partners,active,false,USA,cd820f02-611d-48cd-9bdc-b5498f476494,2025-04-24T14:26:54Z,
ad-fmr-000325,Castellano G. Agri Partners,active,false,USA,c56dceca-cc70-4e0a-97cc-04d593f98a8b,2026-01-14T15:42:27Z,
ad-fmr-000053,Winters Agri Partners,active,false,USA,d18693e3-527a-495c-b52d-6a123fdfdb10,2026-01-13T12:32:05Z,2026-04-01T19:36:03Z
ad-fmr-000047,Vandermeer Family Farms Inc,active,false,USA,ef160448-bc46-4f53-aa19-34dc1bd08716,2025-08-07T08:14:55Z,2025-08-18T10:56:00Z
ad-fmr-000176,Iverson Grain Co,active,false,USA,6cf44e42-5760-4a4a-a877-12333ea1203c,2025-06-10T06:19:24Z,
ad-fmr-000036,Lockhart Agri Partners,active,false,USA,e0955cc4-f635-463a-8cc8-d96bc3be75b5,2025-01-15T08:23:43Z,
ad-fmr-000024,Okafor Agri Partners,active,false,USA,4bdea64c-4643-4ac1-a154-7fba5e4eff7c,2025-04-22T16:16:19Z,2026-05-10T18:15:26Z
ad-fmr-000088,Lindqvist Farms LLC,active,false,USA,8c0047a4-6fec-4db1-ba10-e3fc2b7076e6,2025-06-10T08:55:15Z,2025-07-12T22:18:07Z
ad-fmr-000035,Xiong Grain Co,active,false,USA,5b082dfb-eb23-427a-bdf9-90741fd5fc42,2025-11-10T08:49:47Z,2026-03-10T22:14:01Z
ad-fmr-000202,Eastman Grain Co,active,false,USA,ea51fa5d-a90e-486f-93c2-beaf1ae91ae0,2026-04-20T17:51:57Z,2026-05-05T22:28:58Z
ad-fmr-000039,Winters Acres Ltd,active,false,CAN,d33f4c6c-3a65-48ed-aa28-4c511733409f,2024-10-05T12:34:01Z,2025-04-06T11:34:46Z
ad-fmr-000094,Falkner Land & Cattle,active,false,CAN,9afb4008-ea4d-45df-b0f9-eab889ceab6c,2026-01-15T09:39:02Z,2026-02-18T03:05:48Z
ad-fmr-000264,Xiong S. Agri Partners,archived,true,USA,cc5d807a-e59d-4095-be81-af3dec2c28e5,2025-06-12T11:47:51Z,2026-04-06T18:09:22Z
ad-fmr-000313,Bergstrom P. Farming Co,inactive,false,CAN,f9b3b611-c958-4f2a-89bd-84cf23b531d4,2025-01-13T06:44:45Z,
ad-fmr-000006,Whitaker Farms LLC,active,false,USA,f0e4a50d-00f8-4d1c-baba-835f7df678ed,2024-11-12T11:48:15Z,2025-02-12T17:03:57Z
ad-fmr-000001,Ziegler Acres Ltd,active,false,USA,e2f0124e-da24-4053-b18a-7e58a302dace,2025-08-07T15:24:53Z,
ad-fmr-000125,Delacroix Farms LLC,active,false,USA,55ad0aed-de74-4cf9-9d3b-6f193900a056,2026-03-05T08:05:57Z,2026-04-04T04:01:22Z
ad-fmr-000225,Okafor Ag Enterprises,active,false,USA,6e4ca23f-75a3-47cc-b6d3-c494a89710ef,2024-10-08T20:47:02Z,2026-02-26T10:11:15Z
ad-fmr-000150,Xiong Acres Ltd,active,false,USA,193b3f79-c71f-4cd8-a8d8-746529309df5,2026-04-23T19:12:41Z,2026-06-01T01:43:15Z
ad-fmr-000209,Ivanov & Sons,active,false,USA,be2d3aea-a6ad-482f-a69c-878f7f7dd20b,2026-03-03T08:25:08Z,
ad-fmr-000281,Marsh F. Farming Co,active,true,CAN,7e09fdc0-6843-47ba-9ebd-d6488dce75ff,2026-04-23T06:49:56Z,
ad-fmr-000284,Novak T. Agri Partners,active,true,USA,c59eef59-3330-45b0-850c-3bec0c360cf7,2026-04-21T09:42:29Z,2026-06-02T03:18:53Z
ad-fmr-000267,Albrecht E. Farming Co,active,true,USA,0cd82336-caec-4080-9995-e01ca7cbfc73,2025-01-14T11:33:47Z,
ad-fmr-000244,Marsh Farms LLC,active,false,USA,3f55bb8c-4473-434b-8f41-736f35be5b99,2024-11-14T17:14:01Z,
ad-fmr-000090,Lockhart Farms LLC,active,false,USA,199b5cfa-87c8-4cf8-be2c-3cf94f02ab6c,2024-10-08T12:37:40Z,
ad-fmr-000042,Jablonski Land & Cattle,active,false,USA,17dbf661-0202-4cfe-9e77-dbd7539c2c89,2026-04-21T18:29:19Z,
ad-fmr-000200,Prescott Ag Enterprises,active,false,CAN,06bc94c0-1f72-4b25-a972-3ed6bab61c24,2026-04-22T07:29:43Z,2026-05-17T14:15:44Z
ad-fmr-000193,Falkner & Sons,active,false,CAN,82cd6a50-116e-4ea0-8adb-b123b5f8bddd,2026-01-12T09:55:36Z,
ad-fmr-000296,Ziegler A. Farming Co,archived,false,USA,78505ca2-2e0d-4407-ad11-5b0d5d4b5bad,2025-11-10T13:40:52Z,
ad-fmr-000180,Castellano Farms LLC,active,false,USA,af03a1b6-a435-4725-9451-deb26dc4c11b,2025-03-05T17:02:12Z,2026-02-10T22:09:30Z
ad-fmr-000037,Novak Agri Partners,active,false,USA,93ce9c3c-3d85-4b0c-9722-f8dabb37bb3e,2025-04-22T15:13:26Z,
ad-fmr-000258,Hartley Ag Enterprises,active,false,CAN,1560807d-7980-4694-b648-8b5179911f46,2026-01-13T06:43:44Z,2026-03-05T05:20:43Z
ad-fmr-000087,Jablonski Grain Co,active,false,USA,53588a8b-3e5c-47a7-a53f-9a3868a596ae,2025-04-22T10:53:07Z,2025-12-21T20:42:18Z
ad-fmr-000015,Falkner Family Farms Inc,active,false,USA,ffc46616-328f-40cd-979b-21564d880404,2025-09-22T16:42:53Z,
ad-fmr-000241,Dietrich Farming Co,active,false,CAN,1a2920b8-8de6-4282-86c6-99d82e560729,2025-03-05T20:07:46Z,
ad-fmr-000076,Boudreau Grain Co,active,false,CAN,79d33d61-6bb1-40bd-8c06-b4b26607b8a1,2025-03-04T19:32:15Z,2026-06-23T16:04:17Z
ad-fmr-000220,Albrecht & Sons,active,false,USA,13d3fe64-e6bb-4ef9-a557-8984d47cff7a,2026-03-05T13:03:36Z,
ad-fmr-000184,Crenshaw Farms,active,false,USA,a4c4827a-8be3-4e47-b2e0-5850f6a3ee71,2025-09-25T10:48:12Z,
ad-fmr-000022,Yancey Farms LLC,active,false,CAN,fa94841d-09f6-4ea7-8dc4-5855ac837875,2025-06-10T19:02:35Z,2026-01-30T17:12:55Z
ad-fmr-000168,Ivanov Grain Co,active,false,CAN,6d37bcdc-8799-4707-bb5f-9beffd805b6b,2026-01-13T10:25:27Z,2026-05-16T21:14:37Z
ad-fmr-000030,Pemberton Agri Partners,active,false,CAN,137d5b1c-51da-40eb-b588-17d3b8c0a56c,2026-01-15T18:22:13Z,
ad-fmr-000009,Ashworth Family Farms Inc,active,false,USA,c26ce5ed-28d3-44a6-bc0e-b9c2bcdc407d,2026-04-21T18:35:23Z,2026-05-04T11:58:12Z
ad-fmr-000134,Thompson Farming Co,active,false,USA,fe937538-4c17-4864-a9e5-f41e32bd41d9,2025-06-09T08:31:14Z,2025-11-06T15:54:08Z
ad-fmr-000142,Thompson Land & Cattle,active,false,CAN,46cc344d-61ec-4a2f-958b-2a0b3a32fa21,2025-09-24T17:34:24Z,
ad-fmr-000265,Ferreira G. Farming Co,active,true,USA,0aad9fc7-a9a0-4243-adc7-bb3bed5712bc,2024-11-14T09:36:40Z,2025-04-15T19:45:20Z
ad-fmr-000189,Crenshaw & Sons,active,false,USA,c7e48a0e-915b-437d-8682-16e4c2386df6,2025-06-09T09:24:20Z,2025-09-07T22:41:22Z
ad-fmr-000286,Steiner R. Ag Enterprises,active,true,USA,f5fd2f3c-e4a0-41dc-81f3-65e0505197ee,2025-09-22T16:37:26Z,2026-03-07T17:35:39Z
ad-fmr-000120,Delacroix Land & Cattle,active,false,USA,c7e70e57-63af-4328-a9f4-8f968f119d8f,2025-11-12T08:17:31Z,
ad-fmr-000026,Yoder Ag Enterprises,active,false,CAN,42ffd3c7-e025-4722-9dde-b463c704cde7,2026-03-03T07:11:35Z,2026-05-11T07:59:25Z
ad-fmr-000213,Holloway Farms,active,false,CAN,66bd80b3-df56-48db-8af0-1467d74fe80b,2026-01-13T10:36:49Z,2026-06-15T10:22:05Z
ad-fmr-000077,Kowalski Family Farms Inc,active,false,CAN,d1aa1ade-84a8-4942-bb95-258c10ba3f8e,2024-10-05T15:53:25Z,2025-11-10T17:53:47Z
ad-fmr-000124,Eastman Farms LLC,active,false,USA,50d1a460-2db4-4afe-9bf8-e683c16637a6,2025-04-23T15:54:49Z,
ad-fmr-000146,Tollefson Acres Ltd,active,false,USA,5c6810fe-e75c-4e54-be8c-9cc34f8efb52,2025-03-04T14:53:24Z,2025-12-24T20:01:50Z
ad-fmr-000056,Iverson Agri Partners,active,false,CAN,a3292632-5784-4fea-aba0-e6ad4804f7ab,2025-01-15T09:57:17Z,
ad-fmr-000158,Whitaker Farms,active,false,USA,404d3a63-3840-421c-a9fc-e2c88f3bb2ff,2026-04-21T10:59:41Z,2026-06-23T19:35:18Z
ad-fmr-000005,Eastman Family Farms Inc,active,false,CAN,93320d9a-4f6c-4f4f-8d9b-530b68b90bbb,2026-04-20T07:02:06Z,2026-05-10T06:53:18Z
ad-fmr-000183,Brenner Farms,active,false,USA,1eb83bd0-8879-44ac-90fb-a77d410fa9c0,2025-04-23T16:50:58Z,2025-07-19T17:21:40Z
ad-fmr-000040,Whitaker Land & Cattle,active,false,USA,7301dde0-c0f7-4adc-bd25-7cf84f202dc1,2024-11-12T15:39:52Z,2024-11-25T13:19:35Z
ad-fmr-000140,Albrecht Land & Cattle,active,false,USA,ba2e606e-8c09-4a55-a2f7-b07d980f7166,2024-11-14T07:13:32Z,
ad-fmr-000132,Eastman Land & Cattle,active,false,USA,367a9749-0334-45b8-b21b-030053766469,2024-11-14T18:58:54Z,2025-05-15T02:21:49Z
ad-fmr-000238,Girard & Sons,active,false,USA,fb1ab61b-5571-44ba-9d44-4b98148cb9dc,2025-06-11T17:13:58Z,2025-09-02T16:25:23Z
ad-fmr-000016,Xiong & Sons,active,false,CAN,f1994e39-8ec9-45e1-a6c4-d8fa6caeee45,2024-11-13T20:44:19Z,
ad-fmr-000314,Kerrigan A. Grain Co,inactive,false,USA,67b8bbfa-d62e-42fb-9875-5451828c0ddf,2025-03-06T14:03:17Z,
ad-fmr-000153,Steiner Acres Ltd,active,false,USA,8b99667d-4acd-41b8-8c81-4532898253ae,2026-03-02T09:31:57Z,
ad-fmr-000164,Bergstrom Farms,active,false,USA,c2747bdb-c4a7-4e3a-8d60-edd057662950,2026-03-03T14:44:09Z,
ad-fmr-000196,Duval & Sons,active,false,USA,1c17d8d1-b806-4859-9379-13b13cb4c1fb,2025-04-23T18:25:06Z,
ad-fmr-000215,Rasmussen Family Farms Inc,active,false,USA,7f080072-11aa-4e82-8e76-e76d3071d146,2025-11-10T13:17:17Z,2026-02-25T02:16:53Z
ad-fmr-000028,Thompson & Sons,active,false,USA,37adb71b-0f3e-4938-b5d3-5266ed0d55eb,2025-08-04T20:18:41Z,
ad-fmr-000285,Marsh J. Farms LLC,active,true,USA,eca8a617-165d-4b22-9e2c-8dbcd2f68f7d,2024-10-07T11:08:03Z,
ad-fmr-000182,Xiong Ag Enterprises,active,false,USA,1f72abee-293a-409d-a32e-bd0296254078,2025-11-11T13:13:55Z,2026-05-09T01:56:29Z
ad-fmr-000186,Pemberton Farms LLC,active,false,CAN,6453183c-235c-4bb6-98e0-5e540990ca9c,2025-03-03T18:43:23Z,2026-03-03T16:04:54Z
ad-fmr-000085,Rasmussen Grain Co,active,false,USA,5af99691-9240-415f-862a-440bfdd27e37,2025-06-11T09:42:49Z,
ad-fmr-000320,Boudreau F. Acres Ltd,archived,false,USA,33d8d010-a9d1-43f6-aaa9-474fb00350d1,2025-04-21T06:51:21Z,2025-09-05T22:38:49Z
ad-fmr-000249,Baxter Family Farms Inc,active,false,CAN,d4bfac67-9f4d-4146-8dad-3e046a2f2db6,2024-10-05T07:45:21Z,
ad-fmr-000162,Merriweather Farms LLC,active,false,CAN,075bedcf-176f-4859-8df2-16150f302a34,2026-01-15T18:05:38Z,2026-03-29T12:18:05Z
ad-fmr-000034,Novak Acres Ltd,active,false,USA,7e11818b-806a-4a37-8376-0aed2ae12b5b,2026-01-15T16:20:57Z,2026-06-29T10:23:00Z
ad-fmr-000021,Nordin Farms LLC,active,false,USA,24c74ffe-359b-47d4-8871-6b42141d2b41,2025-03-05T19:36:25Z,2026-01-09T12:04:00Z
ad-fmr-000309,Lockhart B. Agri Partners,inactive,false,USA,091b503a-a552-4f44-b429-824154cf1d1a,2025-04-22T14:11:32Z,
ad-fmr-000210,McAllister Ag Enterprises,active,false,USA,d7647986-08bd-4216-adc6-b9d99cafbe84,2025-11-13T06:10:42Z,2026-06-14T14:58:29Z
ad-fmr-000268,Holloway P. Farms LLC,active,true,USA,82c5e70d-74ae-4011-9a57-9b770b2e891b,2025-09-25T07:46:43Z,2025-10-15T08:41:20Z
ad-fmr-000194,Vandermeer Farms,active,false,CAN,ae5af216-6095-41e2-93c8-d2ce2bd636e3,2025-09-25T06:10:31Z,2026-06-11T02:28:55Z
ad-fmr-000331,Jablonski L. Farms LLC,active,false,USA,874892c8-65de-47f1-9249-e46b427d2acb,2026-01-12T08:51:53Z,
ad-fmr-000118,Ivanov Farms LLC,active,false,USA,3337082c-a77e-40f8-b3a1-52bc49559daf,2026-01-15T07:37:34Z,
ad-fmr-000218,Holloway Grain Co,active,false,USA,d9d4df44-8de0-4320-8410-83b0ff361477,2026-04-21T10:24:23Z,
ad-fmr-000297,Ivanov J. Family Farms Inc,inactive,false,USA,8d0b4e81-eed7-4c8f-804c-563551180160,2025-09-24T06:41:17Z,2025-12-03T02:49:14Z
ad-fmr-000321,Hummel D. Land & Cattle,archived,false,USA,a8d5ddd2-7556-4a0b-86ae-dd3af2137ee3,2025-01-13T12:44:57Z,
ad-fmr-000007,Ashworth Agri Partners,active,false,USA,02ac515d-bb03-4ac5-9557-d43d5829e588,2025-09-22T17:21:13Z,2026-05-11T04:58:54Z
ad-fmr-000127,Drummond Farming Co,active,false,CAN,3048e989-d12c-4a76-845a-b9b95d21d423,2025-01-14T15:26:50Z,
ad-fmr-000029,Okafor Grain Co,active,false,USA,3156d52d-1787-48dd-8ab7-9149ae96a845,2026-01-13T10:50:29Z,2026-01-30T16:55:03Z
ad-fmr-000227,Underhill Land & Cattle,active,false,CAN,feba0c4c-c143-4c86-b007-1a9cc5d82c2b,2024-10-06T20:35:38Z,2025-06-24T07:35:17Z
ad-fmr-000143,Hartley Acres Ltd,active,false,CAN,8546aaba-5a77-4dbc-8da8-5f87e5fe989f,2025-06-12T09:07:06Z,2025-11-13T01:03:28Z
ad-fmr-000025,Hummel Farming Co,active,false,CAN,748442ef-64da-41b2-b7bb-d984a6ff026b,2025-01-13T07:12:44Z,2025-06-27T18:59:09Z
ad-fmr-000233,Lockhart Grain Co,active,false,CAN,0141b2c1-7b61-4fb4-bc0f-7472504d2f1c,2026-01-15T08:42:27Z,2026-04-22T12:38:25Z
ad-fmr-000084,Girard Family Farms Inc,active,false,CAN,0ca39d52-8de4-410f-9ab5-d9cece39b01d,2025-08-06T09:11:36Z,
ad-fmr-000114,Ziegler & Sons,active,false,USA,6cc7353c-3616-47d8-9267-f66800647ebb,2025-08-05T08:29:44Z,
ad-fmr-000171,Oberlin Ag Enterprises,active,false,CAN,f84ea536-4e6a-4b9f-a310-7ebfe2ee1526,2025-01-14T06:58:56Z,2025-07-08T08:06:50Z
ad-fmr-000333,Okafor G. Farming Co,active,false,CAN,95712f0a-e5f8-433c-a915-354b74225471,2025-06-12T08:56:12Z,2026-01-03T13:24:08Z
ad-fmr-000063,Brenner & Sons,active,false,USA,bb0837db-d196-4755-b6b8-38dc14c80bcb,2024-10-05T13:09:25Z,
ad-fmr-000157,Thompson Ag Enterprises,active,false,USA,30d19c27-4047-49a2-b528-16dfcf3f49ff,2026-04-20T18:26:44Z,
ad-fmr-000275,Drummond B. Land & Cattle,active,true,USA,dc1328a0-fe6c-430b-b8c6-6a68474976cd,2025-03-05T17:35:06Z,2025-08-19T22:52:50Z
ad-fmr-000303,Ivanov F. Family Farms Inc,inactive,false,CAN,7844aa49-703d-472b-ac6c-21dc63c03cf7,2024-10-05T11:46:30Z,
ad-fmr-000052,Steiner Land & Cattle,active,false,CAN,c5cbc3a5-ba1e-4edd-999b-cb7b92cd06d3,2025-06-09T13:39:38Z,
ad-fmr-000086,Dietrich Acres Ltd,active,false,CAN,f1a743f2-3ddb-4bd5-a4e6-9f7a99bc96f6,2026-04-21T06:44:59Z,2026-06-07T06:21:27Z
ad-fmr-000018,Whitaker & Sons,active,false,USA,c19e8d69-82c4-4440-93f2-4fbeb75f2e7c,2025-08-06T12:05:59Z,
ad-fmr-000288,Albrecht M. Grain Co,archived,false,CAN,f7ae955d-b4ad-4fc4-a70c-43afef143ccf,2024-10-07T19:27:16Z,2025-03-02T00:41:36Z
ad-fmr-000065,Xiong Farms,active,false,USA,e996193a-f1f3-4f8f-9234-13afdd8ff6d4,2024-11-12T10:53:46Z,
ad-fmr-000062,Marsh Acres Ltd,active,false,USA,9a0a127c-e3af-4e80-8572-30d3899170ba,2025-06-12T18:48:11Z,
ad-fmr-000121,Bergstrom Farming Co,active,false,CAN,8fb2153c-428d-422e-bed6-18eb073cb1be,2025-04-21T15:21:12Z,2026-05-14T23:00:37Z
ad-fmr-000204,Lockhart & Sons,active,false,USA,fde17282-2834-4d71-a42e-353e2c34b5da,2025-03-03T06:54:40Z,2025-10-18T08:28:16Z
